dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
462,"I can get a quick bite to eat, but then I have to come back up here.","Ich kann einen schnellen Happen zu essen, aber dann muss ich wieder hier oben zu kommen.",Rachel Green,17,neutral
462,"Come on sweetie! You've had to work late every night for the past two weeks, what is it this time?","Komm schon, Schatz! Du musstest in den letzten zwei Wochen jeden Abend lange arbeiten. Was ist es diesmal?",Ross Geller,20,peaceful
462,"Actually, it's kinda my fault. I-I quit today.",Eigentlich ist es irgendwie meine Schuld. Ich habe heute gekündigt.,Mark Robinson,8,scared
462,"But work comes first! Oh hey, but that's sad about you though, what happened? Burn out? Burn all out, did ya?","Aber die Arbeit geht vor! Oh hey, das ist aber traurig für dich, was ist passiert? Ausgebrannt? Völlig ausgebrannt, ja?",Ross Geller,21,sad
462,"Nooo, he's leaving for a better job.","Nein, er geht wegen eines besseren Jobs.",Rachel Green,7,scared
462,"Oh well that's great, so I guess this is ah, this is good bye then. Huh? Good bye.","Oh, das ist großartig, also schätze ich, das ist ein Abschied. Hm? Auf Wiedersehen.",Ross Geller,18,peaceful
462,"Okay, then.","Okay, dann.",Mark Robinson,2,peaceful
462,Okay.,"Okay, dann.",Ross Geller,1,peaceful
462,Well we're gonna miss you around here.,"Nun, wir werden dich hier vermissen.",Rachel Green,7,sad
462,"Yeah, me too.","Ja, mir auch.",Mark Robinson,3,sad
462,"So, see ya on Saturday.","Also, wir sehen uns am Samstag.",Mark Robinson,5,peaceful
462,"Yeah, you bet.","Ja, klar.",Rachel Green,3,peaceful
463,"Well, that's the best kiss I've had with anyone I've ever met in a men's room.","Das war der beste Kuss, den ich je auf einer Herrentoilette bekommen habe.",Chandler Bing,16,joyful
463,"Actually, me too.","Ja, ich auch.",Ginger,3,joyful
463,"Op, foot in a puddle, foot all in a puddle.","Op, Fuß in einer Pfütze, Fuß ganz in einer Pfütze.",Chandler Bing,10,mad
463,"Oh damn, I hate that.","Oh verdammt, ich hasse das.",Ginger,5,mad
463,"Yeah, we're gonna have to get you out of those shoes.","Ja, wir müssen dich aus diesen Schuhen rausholen.",Chandler Bing,11,joyful
463,"Oh, don't worry about it.","Oh, mach dir keine Sorgen.",Ginger,5,peaceful
463,"No, really you're gonna freeze.","Nein, wirklich, du wirst erfrieren.",Chandler Bing,5,sad
463,"No, I'm not.","Nein, werde ich nicht.",Ginger,3,neutral
463,"You're not, what do you, what do you got a bionic foot?",Was hast du? Hast du einen bionischen Fuß?,Chandler Bing,12,neutral
463,"Some day, maybe.","Eines Tages, vielleicht.",Ginger,3,neutral
464,Funny book?,Lustiges Buch?,Rachel Green,2,neutral
464,"Hmmm. Oh, no, no, I just thinking about something funny I heard today. Umm, Mark, Mark saying 'I'll see you Saturday.'","Hmmm. Oh, nein, nein, ich denke nur an etwas lustiges, was ich heute gehört habe. Mark sagte: ""Wir sehen uns am Samstag.",Ross Geller,21,neutral
464,"Yeah, at the lecture, I told you that last week, you said you didn't mind.","Ja, bei der Vorlesung, das habe ich dir letzte Woche gesagt, du hast gesagt, es macht dir nichts aus.",Rachel Green,15,neutral
464,"Oh, no, no, no, it's-it's not the lecture ah, I mind, umm....","Oh, nein, nein, nein, es ist... es ist nicht die Vorlesung, es macht mir was aus, ähm...",Ross Geller,12,neutral
464,"Oh, please tell me it's not because I'm going with Mark.","Oh, bitte sag mir, es ist nicht, weil ich mit Mark gehe.",Rachel Green,11,mad
464,"Oh, well...","Oh, nun...",Ross Geller,2,neutral
464,Oh my God!!! Ross!!,"Oh, mein Gott!!! Ross!!",Rachel Green,4,mad
464,"Well, I'm sorry, but ah, look if you're not working with him anymore, why do you have to still do stuff with him?","Es tut mir leid, aber wenn du nicht mehr mit ihm arbeitest, warum musst du dann noch was mit ihm machen?",Ross Geller,23,mad
464,"Because, he's my friend.",Weil er mein Freund ist.,Rachel Green,4,mad
464,"Okay, but do you really need another friend? I mean...","Ok, aber brauchst du wirklich noch einen Freund? Ich meine...",Ross Geller,10,mad
464,"Okay, well if I stop playing with Joey and Chandler, can I play with Mark?","Ok, wenn ich nicht mehr mit Joey und Chandler spiele, kann ich dann mit Mark spielen?",Rachel Green,15,mad
464,Is that funny? Am I supposed to be laughing?,Ist das lustig? Soll ich jetzt lachen?,Ross Geller,9,mad
464,"I don't know, you thought 'See you Saturday' was funny. Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with. You guys would never want to go to a lecture with me.","Ich weiß nicht, du dachtest ""Wir sehen uns Samstag"" war lustig. Sieh mal, Schatz, Mark ist in Mode, okay, ich mag es, einen Freund zu haben, mit dem ich diese Dinge teilen kann. Ihr würdet nie mit mir zu einer Vorlesung gehen wollen.",Rachel Green,41,mad
464,Pa-haa!! I would love to go with you.,Pa-haa!! Ich würde liebend gerne mit dir hingehen.,Ross Geller,8,joyful
464,Really!?,Wirklich!?,Rachel Green,1,joyful
464,"Yeah, hey I-I have clothes, I even pick them out. I mean for, for all you know I could be a fashion..... monger.","Ja, hey, ich habe Klamotten, ich suche sie sogar selbst aus. Ich meine, nach allem was du weißt, könnte ich ein Modemacher sein.",Ross Geller,23,joyful
464,"Okay. Honey, I would love for you to go with me. What?","Okay. Schatz, ich würde mich freuen, wenn du mit mir gehst. Was? Was soll ich anziehen?",Rachel Green,12,joyful
464,"What should I wear, now I'm all nervous.","Was soll ich anziehen, jetzt bin ich ganz nervös.",Ross Geller,8,scared
465,Y'know they say a watched pot never beeps.,"Weißt du, man sagt, dass ein bewachter Topf niemals piepst.",Monica Geller,8,powerful
465,"It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know.","Es ist schon ein paar Stunden her, und sie hat nicht angerufen. Nicht, dass es mir wichtig wäre.",Phoebe Buffay,18,scared
465,Phoebe why don't you just call her? You obviously want to.,"Phoebe, warum rufst du sie nicht einfach an? Das willst du doch offensichtlich.",Monica Geller,11,neutral
465,You think you know me so well.,"Du denkst, du kennst mich so gut.",Phoebe Buffay,7,mad
465,"Well, don't 'cha wanna?","Und, willst du nicht?",Monica Geller,4,peaceful
465,Yeah.,"Doch, doch.",Phoebe Buffay,1,peaceful
465,"Okay, well I do know you.","Ok, aber ich kenne dich doch.",Monica Geller,6,peaceful
465,That's what I said.,Das habe ich auch gesagt.,Phoebe Buffay,4,peaceful
465,Well so?,Na und?,Monica Geller,2,powerful
465,"I can't. I can't. She dumped me, I mean I totally trusted her and then one day it was 'Okay, bye Pheebs' gone. Y'know what the saddest part is, when we were playing together, that was like the most fun I've ever had in like all my lives.","Ich kann nicht. Ich kann nicht. Ich kann nicht. Sie hat mich verlassen, ich meine, ich habe ihr total vertraut und dann eines Tages war es ""Okay, bye Pheebs"" weg. Weißt du, was das Traurigste daran ist, als wir zusammen spielten, war das der größte Spaß, den ich je in meinem Leben hatte.",Phoebe Buffay,48,scared
466,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.","Stinkende Katze, stinkende Katze, womit füttern sie dich? Stinkende Katze, stinkende Katze, es ist nicht deine Schuld.",Phoebe Buffay,17,joyful
466,"Wow, that's great.","Wow, das ist toll.",Leslie,3,joyful
466,"Oh, yeah!","Oh, ja!",Phoebe Buffay,2,joyful
466,"Y'know you could totally sell this. It'd be perfect for like umm, a kitty litter campaign.","Weißt du, du könntest das total verkaufen. Es wäre perfekt für eine Katzenstreu-Kampagne.",Leslie,16,peaceful
466,"I..., a jingle? No, no-no-no, no.","Ich..., ein Jingle? Nein, nein-nein-nein, nein.",Phoebe Buffay,6,joyful
466,What? Why not? You could make a ton of money.,"Nein, nein, nein, nein. Was? Was? Warum nicht? Du könntest einen Haufen Geld machen.",Leslie,10,neutral
466,"Okay, well if I was in this for the money, I'd be a millionaire by now, y'know. You just got to get out of that jingle head sweetie.","Okay, wenn es mir ums Geld ginge, wäre ich schon Millionär. Du musst nur aus diesem Jingle-Kopf rauskommen, Süße.",Phoebe Buffay,28,powerful
466,"Aw, you're right, you're right. I'm sorry.","Du hast Recht, du hast Recht. Es tut mir leid, aber...",Leslie,7,sad
466,"That's okay. All right, I'm gonna play song that's really, really sad. It's called Magician Box Mix Up.","Ist schon okay. Ich spiele jetzt einen Song, der sehr, sehr traurig ist. Es heißt Magician Box Mix Up.",Phoebe Buffay,18,neutral
467,Hi!,Hi!,Monica Geller,1,joyful
467,Hey.,Hi.,Chandler Bing,1,joyful
467,"Oh, can I borrow this? My milk's gone bad.","Oh, kann ich mir das ausleihen? Meine Milch ist schlecht geworden.",Monica Geller,9,joyful
467,"Oh, I hate that. I once had a thing of half and half, stole my car.","Oh, ich hasse das. Ich hatte mal so ein Ding mit halb und halb, hat mein Auto gestohlen.",Chandler Bing,16,powerful
467,"So umm, how was your date with Ginger?","Also, wie war dein Date mit Ginger?",Monica Geller,8,joyful
467,"Great. It was great. She's ah, she's great, great looking, great personality, she's greatness.","Es war toll. Es war toll. Sie ist toll, sieht toll aus, hat eine tolle Persönlichkeit, sie ist großartig.",Chandler Bing,14,joyful
467,"Sounds like she's got the ah, whole package.","Klingt, als hätte sie das ganze Paket.",Monica Geller,8,joyful
467,"Joey told you about the leg, huh?","Joey hat dir von dem Bein erzählt, was?",Chandler Bing,7,neutral
467,Uh-huh.,Mhm-hm.,Monica Geller,1,powerful
467,"Oh God, it freaked me out. Okay, I know it shouldn't have, but it did. I mean I like her, I don't want to stop seeing her, but every so often it's like 'Hey, y'know what, where's your leg?' I mean I'm the smallest person in the world aren't I? I'm the smallest person in the world.","Oh, Gott, das hat mich erschreckt. Okay, ich weiß, es sollte nicht sein, aber es tat. Ich meine, ich mag sie, ich will nicht aufhören, sie zu sehen, aber hin und wieder heißt es: ""Hey, weißt du was, wo ist dein Bein? Ich meine, ich bin der kleinste Mensch der Welt, oder? Ich bin der kleinste Mensch der Welt.",Chandler Bing,57,powerful
467,Morning.,Morgen.,Joey Tribbiani,1,joyful
467,Actually he's the smallest person in the world.,Eigentlich ist er der kleinste Mensch der Welt.,Chandler Bing,8,powerful
467,Heard about the leg burnin' huh?,Hast du von dem verbrannten Bein gehört?,Joey Tribbiani,6,peaceful
467,It came up.,Es kam zur Sprache.,Chandler Bing,3,neutral
467,"Listen, I ah, I know it's a longshot. But, by any chance did she find that funny?","Hör mal, ich weiß, es ist weit hergeholt. Aber hat sie das zufällig lustig gefunden?",Joey Tribbiani,17,sad
468,So I nodded off a little.,Also bin ich ein wenig eingenickt.,Ross Geller,6,sad
468,Nodded off!! Ross you were snoring. My father's boat didn't make that much noise when it hit rocks!,"Abgenickt!! Ross, du hast geschnarcht. Das Boot meines Vaters hat nicht so viel Lärm gemacht, wenn es auf Felsen auflief!",Rachel Green,18,mad
468,Come on! Forty-five minutes! Forty-five minutes the man talked about strappy backed dresses.,"Na, komm schon! Fünfundvierzig Minuten! Fünfundvierzig Minuten redete der Mann über Kleider mit Riemen im Rücken.",Ross Geller,13,mad
468,"Well okay, how about four hours in a freezing museum auditorium listening to Professor Pitstains and he's 'Hey everybody! Remember that thing that's been dead for a gazillion years. Well there's this little bone we didn't know it had!'","Na gut, wie wäre es mit vier Stunden in einem eiskalten Museumssaal, um Professor Pitstains zuzuhören und er sagt: ""Hey, Leute! Erinnert ihr euch an das Ding, das schon seit Millionen von Jahren tot ist? Nun, da ist dieser kleine Knochen, von dem wir nicht wussten, dass er existiert!'",Rachel Green,39,mad
468,"First of all it's Professor Pittain! And second of all, that little bone, proved that, that particular dinosaur had wings, but didn't fly.","Erstens ist es Professor Pittain! Und zweitens beweist dieser kleine Knochen, dass dieser Dinosaurier zwar Flügel hatte, aber nicht fliegen konnte.",Ross Geller,23,mad
468,"Okay, see now, what I just heard, blah-blah-blah, blah-blah-blah-blah-blah, blah-blah-blah, blah, blah.","Okay, sehen Sie, was ich gerade gehört habe, blah-blah-blah, blah-blah-blah-blah, blah-blah-blah, blah, blah.",Rachel Green,12,mad
468,"Y'know what, 100 million people went to see a movie about what I do, I wonder how many people would go see a movie called, Jurassic Parka.","Weißt du was, 100 Millionen Menschen haben sich einen Film über das, was ich mache, angesehen, ich frage mich, wie viele Menschen sich einen Film namens Jurassic Parka ansehen würden.",Ross Geller,27,mad
468,"Oh, that is so...","Oh, das ist so...",Rachel Green,4,mad
468,"No-no-no, a bunch of out of control jackets take over an island.","Nein, nein, nein, ein Haufen außer Kontrolle geratener Jacken erobern eine Insel.",Ross Geller,12,joyful
468,"Y'know if what I do is so lame, then why did you insist on coming with me this morning? Huh? Was it so I just wouldn't go with Mark?","Wenn das, was ich mache, so lahm ist, warum hast du dann darauf bestanden, heute Morgen mit mir zu kommen? Hm? War es, damit ich nicht mit Mark gehe?",Rachel Green,29,scared
468,"No. I... I wanted to be with you. I don't know, I feel like lately, I feel like you're slipping away from me, y'know. With this new job, and all these new people, and you've got this whole other life going on. I-I-I know it's dumb, but I hate that I'm not a part of it.","Nein. Ich... Ich wollte bei dir sein. Ich weiß nicht, in letzter Zeit habe ich das Gefühl, dass du mir entgleitest, weißt du. Mit diesem neuen Job und all den neuen Leuten, und du hast dieses ganze andere Leben am Laufen. Ich weiß, es ist dumm, aber ich hasse es, dass ich kein Teil davon bin.",Ross Geller,56,sad
468,"It's not dumb. But, maybe it's okay that you're not a part of it. Y'know what I mean? I mean it's like, I-I-I like that you're not involved in that part of my life.","Es ist nicht dumm. Aber vielleicht ist es okay, dass du kein Teil davon bist. Verstehst du, was ich meine? Ich meine, es ist wie, ich... ich... ich mag es, dass du nicht in diesen Teil meines Lebens involviert bist.",Rachel Green,34,peaceful
468,That's a little clearer.,Das ist ein bisschen klarer.,Ross Geller,4,neutral
468,"Honey see, it doesn't mean that I don't love you. Because I do. I love you, I love you so much. But my work it's-it's for me y'know, I'm out there, on my own, and I'm doing it and it's scary but I love it, because it's mine. I, but, I mean is that okay?","Siehst du, Schatz, das heißt nicht, dass ich dich nicht liebe. Denn das tue ich. Ich liebe dich, ich liebe dich so sehr. Aber meine Arbeit ist für mich, ich bin da draußen, auf mich allein gestellt, und ich tue es, und es ist beängstigend, aber ich liebe es, weil es meins ist. Ich, aber, ich meine, ist das okay?",Rachel Green,55,peaceful
468,"Sure, I-I-I...","Sicher, ich...ich...",Ross Geller,2,scared
469,Your thinking about my leg aren't you?,"Du denkst an mein Bein, oder?",Ginger,7,neutral
469,"No. No. Actually I forgot, what is the deal with that again?","Nein. Nein. Eigentlich habe ich es vergessen, was ist das noch mal für ein Ding?",Chandler Bing,12,peaceful
469,It's okay if it bothers you. Really. I mean the only thing I need to know is 'how much it bothers you?' because I don't like wasting my time. Am I wasting my time?,"Es ist okay, wenn es dich stört. Es ist okay, wenn es dich stört. Wirklich. Ich meine, das Einzige, was ich wissen muss, ist, wie sehr es dich stört, weil ich nicht gerne meine Zeit verschwende. Verschwende ich meine Zeit?",Ginger,34,sad
