,sr no.,utterance,utterance_de,speaker,emotion,sentiment,dialogue_id,utterance_id,season,episode,starttime,endtime
4425,4664,"Oh, that’s okay. By the way, I was just checking the shower massager.","Ach, das ist in Ordnung. Übrigens habe ich gerade das Duschmassagegerät überprüft.",Monica,neutral,neutral,476,1,3,20,"00:19:09,606","00:19:16,612"
4426,4665,Yeah.,Ja.,Ross,neutral,neutral,476,2,3,20,"00:19:16,780","00:19:17,947"
4427,4666,Hey!,Hallo!,Phoebe,surprise,negative,476,3,3,20,"00:19:19,575","00:19:21,033"
4428,4667,I tried to reach you at work. There’s....been a fire.,"Ich habe versucht, Sie bei der Arbeit zu erreichen. Es hat ein Feuer gegeben.",Monica,sadness,negative,476,4,3,20,"00:19:21,201","00:19:25,538"
4429,4668,What?! Oh my...  Oh my God!! What happened?!,Was?! Oh mein... Oh mein Gott!! Was ist passiert?!,Phoebe,surprise,negative,476,5,3,20,"00:19:25,706","00:19:28,624"
4430,4669,"Well, we believe it originated here.  In the Aroma Room.","Nun, wir glauben, dass es hier entstanden ist. Im Aromaraum.",Ross,neutral,neutral,476,6,3,20,"00:19:31,378","00:19:38,050"
4431,4670,All right. Did everyone get out okay?,Alles klar. Sind alle gut rausgekommen?,Phoebe,fear,negative,476,7,3,20,"00:19:38,719","00:19:40,720"
4432,4671,"Well, the giraffe’s okay. And so is the pirate.","Nun, der Giraffe geht es gut. Und der Pirat auch.",Monica,neutral,neutral,476,8,3,20,"00:19:40,888","00:19:44,557"
4433,4672,Ohh. What is this?,Ohh. Was ist das?,Phoebe,surprise,negative,476,9,3,20,"00:19:44,725","00:19:46,559"
4434,4673,"No Phoebe, don’t look! You don’t want to see what’s under there!!","Nein Phoebe, schau nicht hin! Sie wollen nicht sehen, was da drunter ist!!",Ross,fear,negative,476,10,3,20,"00:19:46,727","00:19:48,769"
4435,4674,"Ohh, the-the Foster puppets!","Ohh, die-die Foster-Puppen!",Phoebe,sadness,negative,476,11,3,20,"00:19:51,773","00:19:53,733"
4436,4676,Hey! How long until Pete’s fight?,Hallo! Wie lange bis Petes Kampf?,Ross,neutral,neutral,477,0,3,24,"00:14:00,881","00:14:03,758"
4437,4677,"Oh, about five minutes. Right now they’re interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves.","Oh, ungefähr fünf Minuten. Im Moment interviewen sie seinen Gegner. Offenbar trainiert er, indem er in den Iran geht und Dieben die Waffen abzieht.",Monica,neutral,neutral,477,1,3,24,"00:14:00,881","00:14:10,056"
4438,4678,Hot dog?,Hotdog?,Ross,neutral,neutral,477,2,3,24,"00:14:10,224","00:14:13,601"
4439,4679,"Four, please.  I’m really nervous.  Thank you.","Vier, bitte. Ich bin wirklich nervös. Vielen Dank.",Monica,fear,negative,477,3,3,24,"00:14:14,186","00:14:17,772"
4440,4680,"So Ross, how umm, how did it go with Bonnie?","Also Ross, wie ähm, wie ist es mit Bonnie gelaufen?",Phoebe,neutral,neutral,477,4,3,24,"00:14:20,067","00:14:23,194"
4441,4683,"I gotta tell you, I-I wasn’t expecting to like her at all, I mean I actually wasn’t expecting to like anyone right now, but she’s really terrific.","Ich muss dir sagen, ich-ich hatte nicht erwartet, sie zu mögen, ich meine, ich hatte eigentlich nicht erwartet, dass ich jetzt irgendjemanden mag, aber sie ist wirklich großartig.",Ross,joy,positive,477,5,3,24,"00:14:23,445","00:14:33,079"
4442,4684,"Ohh, that’s too bad!","Ohhh, das ist schade!",Phoebe,sadness,negative,477,6,3,24,"00:14:33,247","00:14:34,289"
4443,4685,"No, I-I’m saying I liked her.","Nein, ich-ich sage, ich mochte sie.",Ross,joy,positive,477,7,3,24,"00:14:36,750","00:14:39,168"
4444,4686,"Yeah, y'know what, there are other fish in the sea.","Ja, weißt du was, es gibt noch andere Fische im Meer.",Phoebe,neutral,neutral,477,8,3,24,"00:14:39,420","00:14:41,296"
4445,4687,"Pheebs, I think she’s great. Okay? We’re going out again.","Pheebs, ich finde sie toll. Okay? Wir gehen wieder raus.",Ross,joy,positive,477,9,3,24,"00:14:42,548","00:14:45,800"
4446,4688,"Okay, I hear you! Are you capable of talking about any thing else?","Gut, ich höre dich! Sind Sie in der Lage, über alles andere zu sprechen?",Phoebe,disgust,negative,477,10,3,24,"00:14:46,427","00:14:49,637"
4447,4689,Hey! Which one’s my turkey burger?,Hallo! Welcher ist mein Truthahnburger?,Chandler,neutral,neutral,477,11,3,24,"00:14:51,473","00:14:53,474"
4448,4690,"Ahh, the one next to my foot. Sorry.","Ahh, der neben meinem Fuß. Es tut uns leid.",Ross,neutral,neutral,477,12,3,24,"00:14:53,767","00:14:55,977"
4449,4691,"Hey, the fight’s starting!","Hey, der Kampf beginnt!",Joey,joy,positive,477,13,3,24,"00:14:56,979","00:14:59,230"
4450,4692,"Okay, we’ll be right in.  So ah, did your boss try to slap you again today?","Okay, wir sind gleich da. Also, ah, hat dein Boss heute wieder versucht, dich zu ohrfeigen?",Ross,neutral,neutral,477,14,3,24,"00:14:56,979","00:15:02,317"
4451,4693,Nine times!,Neun Mal!,Chandler,anger,negative,477,15,3,24,"00:15:02,484","00:15:03,985"
4452,4694,"Okay, I had to put on lotion!","Okay, ich musste Lotion auftragen!",Chandler,neutral,neutral,477,16,3,24,"00:15:04,820","00:15:06,446"
4453,4695,"But, it’s gonna be okay, because as of tomorrow I’m conducting an experiment, and if all goes as planned, my butt will be smack free.","Aber es wird schon gut, denn ab morgen führe ich ein Experiment durch und wenn alles nach Plan läuft, wird mein Hintern klatschfrei sein.",Chandler,neutral,neutral,477,17,3,24,"00:15:11,785","00:15:15,747"
4454,4696,Fight’s over!,Kampf ist vorbei!,Joey,neutral,neutral,477,18,3,24,"00:15:16,457","00:15:17,624"
4455,4697,"Okay, okay, here she comes!  How do I look? Do I look like a guy who doesn’t want to get married?","Okay, okay, hier kommt sie! Wie sehe ich aus? Sehe ich aus wie ein Mann, der nicht heiraten will?",Chandler,neutral,neutral,478,0,6,24,"00:19:25,747","00:19:29,667"
4456,4698,"Yeah! And also, a little like a French guy.  I never noticed that before.",Ja! Und auch ein bisschen wie ein Franzose. Mir ist das noch nie aufgefallen.,Joey,surprise,positive,478,1,6,24,"00:19:29,877","00:19:39,135"
4457,4699,Hi guys!,Hallo Leute!,Monica,joy,positive,478,2,6,24,"0:19:40,721","0:19:42,313"
4458,4700,Hey!,Hallo!,Joey,neutral,neutral,478,3,6,24,"0:19:42,313","0:19:42,450"
4459,4702,What are you up too?,Was hast du vor?,Monica,neutral,neutral,478,4,6,24,"00:19:42,556","00:19:43,681"
4460,4703,"Oh, just hanging out, talkin’ about uh, websites.","Oh, ich hänge nur rum, rede über äh, Websites.",Chandler,neutral,neutral,478,5,6,24,"00:19:43,849","00:19:46,934"
4461,4704,"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you.","Ja, wir haben diese wirklich interessante Website über die Ehe gesehen und wie völlig unnötig sie ist und wie es für die Regierung nur eine Möglichkeit ist, Sie im Auge zu behalten.",Chandler,neutral,neutral,478,6,6,24,"00:19:48,812","00:19:57,778"
4462,4705,"Yeah, Big Brother.","Ja, großer Bruder.",Joey,neutral,neutral,478,7,6,24,"00:19:57,988","00:19:59,739"
4463,4706,Well that’s a little crazy. Although I am y’know glad to hear that you’re branching out on what you look at on the Internet.,"Nun, das ist ein bisschen verrückt. Obwohl es mich freut zu hören, dass Sie sich auf das verlassen, was Sie im Internet sehen.",Monica,neutral,neutral,478,8,6,24,"00:20:01,074","00:20:07,038"
4464,4707,"Yeah, well… Y’know, it just got me thinking though, why would anybody ever want to get married huh?","Ja, naja... Weißt du, es hat mich nur zum Nachdenken gebracht, warum sollte jemand jemals heiraten wollen, oder?",Chandler,neutral,neutral,478,9,6,24,"00:20:07,915","00:20:11,709"
4465,4708,Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!,Warum?! Um Ihre Beziehung zu feiern! Um Ihr Engagement zu festigen! Um der Welt deine Liebe zueinander zu erklären!,Monica,anger,negative,478,10,6,24,"00:20:11,877","00:20:19,133"
4466,4709,Eh,Äh,Chandler,neutral,neutral,478,11,6,24,"00:20:20,052","00:20:21,344"
4467,4710,Okay well that’s good to know.,Okay das ist gut zu wissen.,Monica,sadness,negative,478,12,6,24,"00:20:23,055","00:20:25,097"
4468,4711,The Mr. Bowmont’s here!!!,Der Mr. Bowmont ist da!!!,Joey,joy,positive,478,13,6,24,"00:20:28,101","00:20:29,977"
4469,4712,"Oh that’s great, my friend Joey’s in the movie business.","Oh, das ist großartig, mein Freund Joey ist im Filmgeschäft.",Chandler,joy,positive,479,0,6,18,"00:08:05,318","00:08:07,986"
4470,4713,Y’know who I ran into from school? Howie.,"Weißt du, wen ich von der Schule getroffen habe? Howie.",Dana,neutral,neutral,479,1,6,18,"00:08:08,154","00:08:11,573"
4471,4714,My friend’s name is Joey.,Der Name meines Freundes ist Joey.,Chandler,neutral,neutral,479,2,6,18,"00:08:11,782","00:08:14,576"
4472,4715,Apparently Howie’s editing now.,Anscheinend bearbeitet Howie gerade.,Dana,neutral,neutral,479,3,6,18,"00:08:14,744","00:08:17,162"
4473,4716,"Yeah, he-he-he calls me up and asks me if he can edit my new movie.","Ja, er-er-er ruft mich an und fragt mich, ob er meinen neuen Film bearbeiten kann.",Dana,anger,negative,479,4,6,18,"00:08:17,330","00:08:21,625"
4474,4717,Can you believe that?!,Kannst du das glauben?!,Dana,surprise,negative,479,5,6,18,"00:08:21,792","00:08:23,168"
4475,4718,Y’know I-I-I haven’t spoken to him in like ten years and he asks me for a favor!,"Weißt du, ich-ich-ich habe seit zehn Jahren nicht mehr mit ihm gesprochen und er bittet mich um einen Gefallen!",Dana,surprise,negative,479,6,6,18,"00:08:26,255","00:08:29,090"
4476,4719,"Yeah, I’ve always hated that Howie.","Ja, ich habe diesen Howie schon immer gehasst.",Chandler,disgust,negative,479,7,6,18,"00:08:31,469","00:08:34,513"
4477,4720,"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!","Nein, nein ""Wie geht es dir?"" Mann, ich meine nicht einmal eine Tasse Kaffee zuerst!",Dana,disgust,negative,479,8,6,18,"00:08:34,680","00:08:40,393"
4478,4721,The nerve huh?,"Der Nerv, oder?",Chandler,disgust,negative,479,9,6,18,"0:08:40,561","0:08:41,743"
4479,4722,Yeah!,Ja!,Dana,disgust,negative,479,10,6,18,"0:08:41,743","0:08:42,439"
4480,4723,Refill?,Nachfüllung?,Chandler,neutral,neutral,479,11,6,18,"00:08:42,563","00:08:43,939"
4481,4724,Hey! How you doing?,Hallo! Wie geht's?,Ross,joy,positive,480,0,8,2,"0:21:19,611","0:21:21,113"
4482,4725,"Good! Good, long time no see.","Gut! Gut, lange nicht gesehen.",Tag,joy,positive,480,1,8,2,"0:21:21,113","0:21:23,504"
4483,4727,Like your sweater.,Wie dein Pullover.,Tag,neutral,neutral,480,2,8,2,"0:21:24,283","0:21:25,284"
4484,4728,"Oh hey, right back at ya.","Oh hey, gleich wieder bei dir.",Ross,neutral,neutral,480,3,8,2,"0:21:25,284","0:21:27,898"
4485,4729,"Oh, it’s crazy about Rachel huh?","Oh, es ist verrückt nach Rachel, oder?",Tag,surprise,positive,480,4,8,2,"0:21:30,706","0:21:31,888"
4486,4730,"Yeah. She—Well, she’s one crazy lady?","Ja. Sie – Nun, sie ist eine verrückte Dame?",Ross,surprise,positive,480,5,8,2,"0:21:31,888","0:21:35,465"
4487,4731,So whose is it?,Also wessen ist es?,Tag,neutral,neutral,480,6,8,2,"00:21:36,128","00:21:41,173"
4488,4732,"Umm, I don’t some Italian guy. Come on, read your own label. See you later.","Ähm, ich bin kein Italiener. Komm schon, lies dein eigenes Etikett. Bis später.",Ross,neutral,neutral,480,7,8,2,"00:21:42,551","00:21:46,053"
4489,4733,Okay.,Okay.,Tag,neutral,neutral,480,8,8,2,"0:21:46,221","0:21:48,433"
4490,4734,He is so weird.,Er ist so seltsam.,Ross,anger,negative,480,9,8,2,"0:21:48,433","0:21:48,975"
4491,4735,You wanna fool around with Joey?,Willst du mit Joey herumalbern?,Monica,surprise,negative,481,0,9,20,"0:01:58,856","0:02:00,328"
4492,4736,Yeah!,Ja!,Rachel,joy,positive,481,1,9,20,"0:02:00,328","0:02:00,777"
4493,4737,"You know, ever since I had that dream about him, and can't    get it out of my head!","Weißt du, seit ich diesen Traum von ihm hatte und es mir nicht mehr aus dem Kopf geht!",Rachel,joy,positive,481,2,9,20,"00:02:00,900","00:02:04,445"
4494,4738,"And what's the big deal, people do it all the time!","Und was ist die große Sache, die Leute tun es die ganze Zeit!",Rachel,surprise,negative,481,3,9,20,"00:02:04,612","00:02:07,240"
4495,4739,Who? Who do you know that are friends that just fool around?,"WHO? Wen kennst du, das sind Freunde, die nur herumalbern?",Monica,surprise,negative,481,4,9,20,"00:02:07,407","00:02:10,076"
4496,4740,"Ok, off the top of my head... Don and Janet.","Okay, aus dem Kopf... Don und Janet.",Rachel,neutral,neutral,481,5,9,20,"00:02:10,243","00:02:14,497"
4497,4741,"Who, who are they?","Wer, wer sind sie?",Monica,neutral,neutral,481,6,9,20,"0:02:14,664","0:02:15,376"
4498,4742,I know them from work.,Ich kenne sie von der Arbeit.,Rachel,neutral,neutral,481,7,9,20,"0:02:15,376","0:02:17,396"
4499,4743,Both of them?,Beide?,Monica,surprise,negative,481,8,9,20,"0:02:18,001","0:02:18,763"
4500,4744,"No, one of them...","Nein, einer von ihnen...",Rachel,neutral,neutral,481,9,9,20,"0:02:18,763","0:02:20,349"
4501,4745,Which one?,Welcher?,Monica,neutral,neutral,481,10,9,20,"00:02:20,461","00:02:22,255"
4502,4746,"I don't know, what were the names I just said?","Ich weiß nicht, was waren die Namen, die ich gerade gesagt habe?",Rachel,neutral,neutral,481,11,9,20,"00:02:22,672","00:02:25,341"
4503,4747,"Rachel, things can get incredibly complicated.","Rachel, die Dinge können unglaublich kompliziert werden.",Monica,anger,negative,481,12,9,20,"00:02:25,508","00:02:28,303"
4504,4748,"All right, all right, you're right","Alles klar, alles klar, du hast recht",Rachel,sadness,negative,481,13,9,20,"00:02:28,469","00:02:31,931"
4505,4749,What the hell are you cooking!,Was zum Teufel kochst du!,Monica,surprise,negative,481,14,9,20,"00:02:38,438","00:02:40,106"
4506,4750,Oh my God! How did you get back here?!,Oh mein Gott! Wie bist du hierher zurückgekommen?!,Phoebe,surprise,negative,482,0,7,12,"00:18:01,830","00:18:05,583"
4507,4751,"Fire alarm?  Oh! Hi, officer—fireman, can-can I help you?","Feueralarm? Oh! Hallo, Officer – Feuerwehrmann, kann ich Ihnen helfen?",Phoebe,surprise,negative,482,1,7,12,"0:18:09,922","0:18:20,850"
4508,4752,We found your fire alarm in the trash chute.,Wir haben Ihren Feuermelder im Mülleimer gefunden.,The Fireman,anger,negative,482,2,7,12,"0:18:20,850","0:18:22,910"
4509,4753,That’s not mine.,Das ist nicht meins.,Phoebe,neutral,neutral,482,3,7,12,"0:18:23,185","0:18:24,067"
4510,4754,Yes it is.,"Ja, so ist es.",The Fireman,neutral,neutral,482,4,7,12,"0:18:24,067","0:18:24,999"
4511,4755,How do you know?,Woher weißt du das?,Phoebe,fear,negative,482,5,7,12,"00:18:25,104","00:18:26,104"
4512,4756,"The next time you want to dump a fire alarm in a trash chute, don’t wrap it in a blanket that says, ""Property of Phoebe Buffay not Monica.""","Wenn Sie das nächste Mal einen Feuermelder in eine Müllrutsche werfen möchten, wickeln Sie ihn nicht in eine Decke mit der Aufschrift ""Eigentum von Phoebe Buffay, nicht Monica"".",The Fireman,disgust,negative,482,6,7,12,"00:18:29,483","00:18:32,401"
4513,4757,"Okay do you—Okay, do you have a search warrant? Because the last time I checked this was still America!","Okay... Okay, haben Sie einen Durchsuchungsbefehl? Denn das letzte Mal, als ich nachgesehen habe, war dies immer noch Amerika!",Phoebe,anger,negative,482,7,7,12,"00:18:33,403","00:18:38,783"
4514,4758,"Please reattach this, it’s against the law to disconnect them.","Bitte fügen Sie dies erneut an, es ist gegen das Gesetz, sie zu trennen.",The Fireman,neutral,neutral,482,8,7,12,"00:18:39,910","00:18:42,912"
4515,4759,Fine!  But please God.. tell me how to stop them from going off!,"Fein! Aber bitte, Gott... sag mir, wie ich sie davon abhalten kann, loszufahren!",Phoebe,anger,negative,482,9,7,12,"00:18:43,122","00:18:47,208"
4516,4760,There’s a reset button under the plastic cover.,Unter der Plastikabdeckung befindet sich ein Reset-Knopf.,The Fireman,neutral,neutral,482,10,7,12,"00:18:49,211","00:18:52,839"
4517,4761,There’s a reset button?!,Gibt es einen Reset-Knopf?!,Phoebe,surprise,negative,482,11,7,12,"00:18:53,048","00:18:55,925"
4518,4765,My God!,Mein Gott!,Phoebe,surprise,negative,482,12,7,12,"00:18:56,176","00:18:58,177"
4519,4766,Why didn’t I see that!,Warum habe ich das nicht gesehen!,Phoebe,surprise,negative,482,13,7,12,"00:18:58,428","00:18:59,971"
4520,4767,"Reset button, reset button, where is there a reset button?","Reset-Knopf, Reset-Knopf, wo gibt es einen Reset-Knopf?",Phoebe,neutral,neutral,482,14,7,12,"00:19:02,391","00:19:08,396"
4521,4768,Oh here it is!,"Oh, hier ist es!",Phoebe,joy,positive,482,15,7,12,"0:19:05,227","0:19:07,069"
4522,4769,Oh!,Oh!,Phoebe,surprise,positive,482,16,7,12,"0:19:07,069","0:19:08,449"
4523,4770,"Ohh, God!",Oh Gott!,Phoebe,joy,positive,482,17,7,12,"00:19:21,034","00:19:22,712"
4524,4771,"Four letters: ""Circle or hoop"".","Vier Buchstaben: ""Kreis oder Reifen"".",Ross,neutral,neutral,483,0,1,20,"00:16:28,529","00:16:30,989"
4525,4772,"Ring dammit, ring!","Ring verdammt, Ring!",Chandler,anger,negative,483,1,1,20,"00:16:31,156","00:16:32,532"
4526,4773,Thanks.,Vielen Dank.,Ross,neutral,neutral,483,2,1,20,"00:16:32,700","00:16:34,242"
4527,4774,"Hey, you know our phone's not working?","Hey, weißt du, dass unser Telefon nicht funktioniert?",Joey,surprise,negative,483,3,1,20,"00:16:37,246","00:16:38,788"
4528,4775,What?!,Was?!,Chandler,surprise,negative,483,4,1,20,"00:16:38,956","00:16:40,456"
4529,4776,"I tried to call you from the coffee shop, and there was no answer.","Ich habe versucht, Sie vom Café aus anzurufen, aber es kam keine Antwort.",Joey,neutral,neutral,483,5,1,20,"00:16:41,375","00:16:44,419"
4530,4777,"I turned it off. Mother of God, I turned it off!","Ich habe es ausgeschaltet. Muttergottes, ich habe es ausgeschaltet!",Chandler,anger,negative,483,6,1,20,"00:16:44,586","00:16:48,965"
4531,4778,Just like you told her you did!  ... Just pointing out the irony.,Genau wie du es ihr gesagt hast! ... Nur auf die Ironie hinweisen.,Monica,neutral,neutral,483,7,1,20,"00:16:49,174","00:16:54,220"
4532,4779,"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?","Hey, also hör zu, ich ging über die Straße und sprach mit dem Türsteher – ich habe den Namen des Peepers! Kann ich das Telefon benutzen?",Joey,anger,negative,483,8,1,20,"00:16:55,681","00:17:01,394"
4533,4780,Nngghhh!!!!!!!,Nngghhh!!!!!!!,Joey,anger,negative,483,9,1,20,"00:17:01,562","00:17:03,187"
4534,4781,"Can I use your phone?  Yeah, the number for a Sidney Marks, please.","Kann ich Ihr Telefon benutzen? Ja, die Nummer für einen Sidney Marks, bitte.",Joey,neutral,neutral,483,10,1,20,"00:17:03,814","00:17:11,904"
